Region,Year,Month,Day,Temperature,Precipitation
Upper East,2011,1,6,24.567028961322237,72
Upper West,2018,4,10,22.60777007517586,183
Ahafo,2013,5,17,21.55513464714494,197
Central,2017,1,13,32.65783938619631,10
Upper East,2016,11,27,27.066311601754204,20
Western North,2011,3,19,27.033293512907864,96
Ashanti,2023,6,26,25.866129673813088,34
Bono,2019,3,6,25.597149299761845,247
Northern,2019,6,10,26.32652927334492,123
Northern,2020,2,12,34.473573418882154,44
Ahafo,2018,9,21,25.182876788348995,181
Upper West,2022,9,3,25.21329591828628,143
North East,2023,9,2,27.239657390069464,223
Eastern,2012,4,18,27.006170702756627,130
Upper West,2021,6,5,32.89466257585558,71
Central,2021,1,11,26.4430146224125,180
Upper West,2016,8,21,28.415591911237264,98
Western,2014,11,17,31.65133167503123,177
Upper West,2012,9,4,21.817760775450136,72
Northern,2017,9,9,27.309179764888686,34
Eastern,2023,6,18,24.64845849482684,99
Greater Accra,2012,11,1,23.288687671591042,223
North East,2018,7,31,21.39068544786164,93
Savannah,2011,8,22,28.077432952217485,82
Bono East,2022,10,9,31.39544169878225,108
Volta,2023,12,22,24.28401225818184,16
Ahafo,2023,11,4,25.12398697269037,156
Oti,2023,10,8,30.786089914191663,192
Bono,2023,7,14,27.230771235634485,44
North East,2012,3,1,21.649945081878638,195
Greater Accra,2011,12,13,24.5187264563279,142
Northern,2012,4,23,23.108755965425342,216
Volta,2018,4,16,30.199330670685853,96
Central,2018,12,4,28.063485426863238,239
Ashanti,2020,11,17,29.273898825795047,28
Western,2015,2,10,26.406727070163992,234
Savannah,2023,9,3,32.4049599217502,242
Ashanti,2017,4,24,23.662898259177116,106
Oti,2020,11,11,32.5875743639754,4
North East,2023,6,18,29.88233152143031,78
Western North,2014,12,16,31.513379264442886,27
Central,2016,9,13,31.885371465190985,198
Bono East,2011,8,2,25.342623920369338,128
Oti,2017,4,13,24.962235105103304,188
Bono East,2017,9,25,32.74371527564826,65
Eastern,2014,12,13,34.94322650515936,174
Upper East,2022,1,31,24.96972299021113,82
Eastern,2014,8,7,22.07857892476613,205
Savannah,2019,12,9,26.569931654807764,103
Upper East,2011,1,24,32.624587573896015,40
Eastern,2018,7,4,29.693445409424136,77
Oti,2017,9,23,25.030785695822935,127
Bono,2010,4,13,32.08212894592032,115
Greater Accra,2023,12,24,31.337854654487,110
Western North,2018,12,16,33.29182837436039,218
North East,2013,3,12,23.762771376775607,1
Western North,2013,11,13,24.376023895219724,165
Ashanti,2012,2,17,32.98058994183065,167
Upper West,2019,1,20,31.44634811813857,59
Volta,2012,2,19,23.94228730800236,30
Western North,2019,7,29,23.013252181711955,18
Ahafo,2014,4,1,33.49426484143493,0
Ashanti,2017,5,7,31.02323558617065,106
Volta,2016,1,25,22.909622073813956,187
Central,2018,7,20,29.272363050317026,24
Bono East,2021,2,5,30.912024651871604,60
Western,2023,8,21,30.897772397445515,224
Upper West,2020,7,17,34.75399356967037,6
Upper East,2019,8,22,33.40055677960762,29
Ashanti,2021,9,19,29.81039461243154,17
Ashanti,2023,7,29,24.214036648923244,74
Bono East,2014,3,12,22.071603690349882,187
Bono East,2012,12,9,23.109571816853308,87
North East,2019,5,4,31.581535724412507,178
Western,2015,4,3,28.850289296010224,25
Upper East,2014,10,17,21.14916199260225,227
Western North,2015,3,19,23.626497135373363,211
Western North,2020,3,5,31.39804149537736,192
Ashanti,2013,6,25,23.446845118381443,42
Western North,2016,3,28,27.109312878653828,244
Upper East,2018,8,9,22.40089002784616,227
Western North,2022,4,9,33.886063320644595,40
North East,2012,10,9,31.39414465464794,77
Bono East,2021,4,19,21.95590796621986,126
Greater Accra,2022,12,8,33.39275630141301,0
Central,2013,1,4,32.27368919101424,217
Bono,2023,3,31,25.041335428566725,146
Savannah,2013,10,22,21.148677077042887,53
Volta,2016,8,1,31.658970788091544,164
Savannah,2011,7,28,22.365197849402815,178
Western,2016,5,2,29.80215316271562,15
Greater Accra,2023,9,20,33.353990487148295,239
Ashanti,2011,7,4,23.242240165358005,167
Western North,2011,3,14,23.463863613334446,141
Bono East,2019,8,7,26.160046842691365,154
Ashanti,2019,8,9,26.036749563199812,142
Oti,2016,6,2,32.52249364692957,56
Volta,2022,12,8,26.077287100837395,242
Oti,2017,11,3,22.572037961102588,239
Western,2010,4,25,23.53893116178308,131
Upper West,2011,9,8,25.43822268879256,241
Upper East,2011,7,6,28.666553785000985,156
North East,2023,9,29,33.255509719333105,162
Central,2018,12,22,21.765525030428172,64
Greater Accra,2016,9,16,30.395239645729255,35
Eastern,2012,10,30,33.187396235521014,180
Eastern,2023,3,13,24.11309789112911,85
Greater Accra,2010,1,21,22.084184889610324,240
Bono,2017,5,14,32.337220874143014,207
Eastern,2016,11,22,29.45636875158776,97
Ahafo,2015,10,15,20.533517458736902,23
Ashanti,2017,12,20,32.33393375017809,184
Volta,2015,6,21,28.370996514919717,116
Bono,2019,11,17,29.03988305645715,111
Ashanti,2018,11,24,31.32137317189566,136
Northern,2013,9,14,28.148377482924168,209
North East,2021,7,22,29.607718416054727,121
Volta,2010,8,20,27.691570411704603,38
Ashanti,2012,5,20,32.72759361209386,44
Savannah,2014,2,19,27.541410610714884,67
Savannah,2013,9,24,24.686049820764154,109
Northern,2017,7,5,20.767899974418327,0
North East,2013,9,19,20.829893965917048,0
Upper East,2022,8,26,23.526852170397838,24
Bono East,2022,4,19,29.665774395011685,232
Ahafo,2017,10,5,22.267524756485187,172
Greater Accra,2020,6,10,25.449733025326317,223
Savannah,2010,1,14,31.51238789108834,48
Northern,2018,12,25,25.08366529858537,101
Eastern,2017,7,16,30.283983055694723,77
Volta,2013,7,9,31.332152905180692,47
Upper East,2019,1,30,28.464326022793415,89
Ahafo,2017,3,12,32.98354980800821,107
Upper East,2011,2,13,25.790511151782663,84
Volta,2014,9,8,32.14783604016492,83
Bono East,2021,4,27,27.859407704605115,154
North East,2015,10,10,32.775011504040584,96
Central,2011,3,29,26.698272599561854,52
Greater Accra,2014,11,14,32.52406293133637,103
Savannah,2013,6,8,27.705508789703725,66
Greater Accra,2017,8,26,29.43088683135432,8
Oti,2012,11,2,20.5247411672948,28
Greater Accra,2018,10,22,28.20131144164337,1
North East,2010,4,8,29.306704748226423,220
Ahafo,2011,1,9,21.86607210190236,190
Western,2015,3,15,29.846767671179915,99
Bono East,2020,4,24,24.07116305319647,226
Western,2012,1,22,27.085527232751627,127
Western North,2015,11,9,32.72940170065702,201
Northern,2022,1,9,28.514885152585776,114
North East,2012,1,28,29.63089052449407,249
Eastern,2010,10,31,31.68284183504258,41
North East,2013,9,20,25.88111354337818,94
Upper West,2014,11,6,23.52958099864151,195
Western North,2015,4,6,31.818240711794495,205
Savannah,2010,2,3,32.804620308082164,128
Ahafo,2016,9,1,30.264106817994996,202
North East,2020,5,23,20.124215855038706,9
Northern,2014,4,11,32.44151249153643,180
Ashanti,2017,5,10,26.1681444727516,162
Savannah,2016,6,23,28.709222963484013,90
Northern,2012,2,1,21.517217357355683,100
Northern,2010,4,29,23.383748932942385,111
Upper West,2010,9,11,20.550675835837367,228
Ahafo,2010,7,11,25.08217480444343,107
Ashanti,2012,12,3,21.868186338377452,207
Upper West,2012,1,19,31.160626534590143,144
Eastern,2010,4,22,21.027337939218746,29
Oti,2012,10,15,26.5109154804806,61
Central,2022,4,21,28.46481669250616,44
Western North,2022,7,10,22.60593280049333,31
Eastern,2022,8,1,20.110386505220895,108
Bono East,2022,6,17,27.9433108999239,148
Western North,2023,12,16,33.68284162553104,16
Western,2017,9,30,31.6722753835322,183
Savannah,2017,3,27,31.859083572092533,130
Bono East,2012,2,13,23.98664550679024,163
Western,2019,11,7,34.209144474595504,1
Ahafo,2023,10,27,22.72713033204717,5
Greater Accra,2023,2,25,32.57525844419611,65
Ashanti,2015,3,6,31.118187109970727,134
Eastern,2017,9,23,34.56249276321857,81
Upper West,2011,3,3,32.48686283607649,100
Greater Accra,2018,6,10,33.74821170012591,39
Central,2018,9,27,30.748851937300472,228
Upper West,2023,4,4,22.443748621612748,151
Upper West,2021,4,27,25.448348148230085,74
Northern,2022,11,11,22.5723711748768,40
Bono,2019,3,18,20.925741596521622,216
Ahafo,2014,3,25,23.864375336212312,226
Greater Accra,2013,1,29,24.85603163335054,93
Ahafo,2010,2,10,31.97275749677712,185
Bono,2016,10,12,24.966824369583218,16
Ashanti,2018,9,8,28.634780350754312,35
Bono East,2021,8,21,25.94715151772596,197
Northern,2022,5,25,28.224137460322616,198
Savannah,2021,1,9,32.220609452267304,141
Bono East,2021,4,13,30.694852442878158,81
Western,2012,12,25,28.637578302063382,80
North East,2023,1,2,25.269932772087202,149
Volta,2021,12,19,23.595947860388595,158
Savannah,2023,4,13,24.364236634890393,219
North East,2020,1,16,28.980154628071247,170
Greater Accra,2012,10,8,25.1287792857023,160
Bono East,2018,1,1,33.62471432568563,188
North East,2017,12,22,26.676048299174678,32
North East,2022,4,23,20.552480537739278,26
North East,2021,8,10,25.899700472434986,30
North East,2021,5,18,33.18561946962004,242
Upper West,2015,2,1,29.01125250445405,45
Eastern,2013,12,29,29.518651899213463,190
Bono,2013,1,10,27.774233439326643,70
Western North,2011,3,13,26.201076495174963,109
Eastern,2013,5,4,33.625552279827616,20
Ahafo,2020,3,23,25.695322815218354,243
Ahafo,2020,1,18,25.639967644784605,43
Northern,2022,1,20,27.806594824518733,219
Oti,2013,9,14,22.154210875438594,67
Ashanti,2022,3,19,34.05298318937435,22
Upper East,2020,8,4,28.197895353172054,122
Greater Accra,2011,10,10,26.28920530792174,107
Bono East,2023,4,26,20.709796274364425,14
North East,2011,10,29,32.19380672626379,181
Northern,2023,3,16,25.439814819111426,51
Central,2019,10,31,27.515787340428272,188
Volta,2016,6,14,34.28057810343576,148
Upper East,2019,1,23,30.31155498587146,200
Oti,2012,11,27,34.56579743057662,149
Oti,2013,5,16,23.3583265601248,159
Central,2022,9,28,25.14289465185543,43
Central,2021,11,3,27.925758311896548,140
Upper East,2021,2,10,22.180324551321377,185
Ashanti,2020,8,8,28.40300511536485,76
North East,2019,9,19,22.448674880661834,14
Bono,2012,8,26,34.75569169613178,120
Eastern,2019,2,6,24.442972899437336,179
Ashanti,2022,2,25,28.380559544160178,91
Volta,2017,4,19,20.57440330009749,226
Greater Accra,2018,12,23,24.0835258289383,24
Ashanti,2014,7,15,20.69591483422051,48
Ahafo,2011,1,29,26.267668553386542,108
Eastern,2019,5,10,29.874098473074547,180
Eastern,2022,5,10,23.3758063272102,155
Bono,2013,10,29,22.323553185784707,129
Bono,2011,8,29,26.675978282240354,119
Greater Accra,2017,11,23,25.197840741457224,69
Central,2015,6,24,34.06130026500035,142
Bono East,2011,11,20,26.828368964764874,44
Savannah,2022,2,20,27.19222623934222,226
Ahafo,2020,1,17,20.936142366572756,197
Upper West,2014,5,25,23.790873862705226,137
Ahafo,2014,11,22,32.720084038323236,103
Oti,2013,1,18,34.344133012055714,159
Central,2022,4,21,31.248235497537717,162
Upper East,2020,9,19,22.50695818250758,142
Bono,2014,10,23,27.740674258429795,148
Ahafo,2019,11,1,23.459267440482314,50
Bono East,2022,12,21,23.910305347010336,147
Western,2019,8,11,29.52021058311451,55
Ahafo,2019,11,11,29.17487289447704,19
Central,2012,10,3,25.926376230602997,14
Upper East,2010,2,26,30.242064417244492,21
Bono,2016,9,24,30.71775446666485,59
Ashanti,2019,5,28,29.39113185322689,155
Ashanti,2021,10,3,23.396093485212397,113
Greater Accra,2010,7,15,22.0605078206505,28
Northern,2012,9,5,20.536132685380647,9
Bono East,2022,4,5,32.75090050575988,171
North East,2017,6,8,33.87462425531927,228
Savannah,2019,11,29,21.764755115654804,202
Savannah,2011,12,5,22.804886314220173,67
Greater Accra,2022,3,3,20.219111003332447,138
Ashanti,2017,11,26,25.62445712988063,187
Western,2013,8,8,32.31839220883974,104
Volta,2012,10,22,33.84361323373582,2
Western North,2020,5,29,26.510313538495755,76
Eastern,2011,1,28,23.935153056112036,205
Oti,2019,2,21,26.483537599203956,79
Western North,2023,8,29,20.574573681670664,127
Western,2012,12,14,24.517788242347486,179
Central,2015,12,3,29.673988360059177,169
Upper East,2020,5,5,25.568945892415833,108
North East,2011,12,25,34.35231871461357,190
Northern,2015,10,29,31.049061611816725,250
Ahafo,2010,2,11,29.306215882104368,181
Upper West,2013,10,21,20.07695591960272,249
Northern,2021,9,28,21.25776456746996,97
Ahafo,2010,9,29,33.23582073397274,21
Eastern,2020,2,6,30.578589554133607,47
Ashanti,2022,11,28,34.25525677088015,87
Savannah,2023,12,11,25.643037117127513,154
Central,2021,10,17,34.104336426283496,13
Volta,2010,4,11,31.26296456458251,242
Central,2013,10,12,30.664293490161462,24
Western,2023,10,3,30.202886306410065,189
Upper East,2016,7,8,20.43991408362639,158
Bono,2023,6,10,27.353037869264412,228
Ashanti,2023,12,2,21.14362540829625,74
Ahafo,2022,10,26,31.74061347563266,64
Upper West,2020,9,26,25.82441645623419,134
Ahafo,2023,4,27,32.339152749779515,139
Western,2012,1,31,26.050953343716156,27
Ahafo,2011,4,2,31.391799769283367,54
Bono East,2013,12,22,24.951743076878845,90
Northern,2021,9,3,20.79278702776736,23
Bono East,2010,2,15,22.627921457800024,58
Ahafo,2021,5,22,27.351978470148758,156
North East,2020,10,27,26.40613327775236,150
Ahafo,2023,1,16,28.154348196652396,191
Ahafo,2011,11,30,34.646425735022845,225
Volta,2020,8,16,21.130592911479596,26
Bono East,2014,1,16,22.742836088474146,31
Central,2020,5,16,33.875196017216616,53
Ashanti,2023,5,5,20.21374589566145,192
Western North,2012,6,6,23.94322215897614,133
Volta,2016,9,21,30.318052398843097,94
Bono,2017,5,9,23.14922243379125,46
Bono,2011,10,16,23.502592420956855,51
Western North,2022,12,15,23.609064587623735,123
Bono East,2022,8,21,27.43779626540573,41
Savannah,2019,7,22,29.230213083390666,92
Ashanti,2011,2,20,33.25349871422549,81
Central,2017,1,29,21.884505051017694,128
Western,2021,10,20,31.672467499136424,216
Savannah,2013,4,28,31.330456585073485,199
Greater Accra,2018,1,21,25.000293713127235,166
Greater Accra,2017,7,28,22.792490730187083,122
Northern,2020,9,20,24.78662510488742,56
Upper East,2022,3,9,28.246917931842944,186
Northern,2014,12,14,31.300221616600695,157
Bono,2023,6,17,30.85718588793412,238
Oti,2011,5,1,24.29560794067671,33
Bono East,2023,3,8,33.23834341148866,172
Western North,2010,8,22,25.071751664945268,224
Bono East,2022,12,2,27.184344146317557,172
Upper East,2021,6,24,24.03766710185628,177
Ahafo,2018,9,24,25.000608608160654,63
Western,2011,4,22,21.45750544791766,41
Bono East,2011,11,10,26.7145903780413,55
Central,2014,11,20,20.771165754079888,21
Central,2011,5,22,27.892510443557946,172
Bono,2021,2,27,28.998744170425862,213
Oti,2020,12,1,30.38774525393751,109
Central,2023,11,22,26.998419587449305,84
Ahafo,2020,8,17,27.308025685653654,189
Northern,2021,8,23,24.38310740723636,122
Ahafo,2018,9,25,20.27101408693366,226
Western,2018,6,6,34.63204516030472,39
Upper West,2023,2,3,28.990770853511126,247
Western,2013,4,14,33.566195154035995,58
Northern,2016,6,24,24.04355848406747,145
Greater Accra,2022,12,10,29.886027942121686,219
Upper East,2015,3,17,32.351189578654456,66
Oti,2018,8,3,32.256657286930256,128
Bono East,2013,7,2,26.885327829046712,237
Western North,2011,12,6,20.902682509784448,150
Central,2012,8,25,22.463261049747626,68
Bono East,2015,11,25,27.821393268974717,64
Ahafo,2013,3,30,20.83028523132838,91
Ashanti,2016,6,11,26.765184378123237,214
Central,2014,1,9,34.99984388912888,115
Ashanti,2011,10,21,30.76259398430907,0
Western North,2011,5,19,33.073929344752116,123
Northern,2010,6,11,21.25226953752803,98
Central,2014,1,25,34.03423470379812,141
Eastern,2017,4,1,34.168214848903666,229
Upper West,2017,11,30,31.202757291090236,184
Bono East,2013,4,6,29.86985610886682,87
Upper East,2017,8,30,27.004745601261707,57
Ashanti,2013,11,18,26.511335542683533,177
Upper East,2013,2,28,25.81163662365502,225
North East,2010,9,23,34.009203945920994,189
Central,2014,4,7,34.7163850319121,218
Oti,2013,4,17,21.123280366688086,246
Western,2017,6,12,27.348693040187122,143
Western North,2021,11,21,32.02728202834168,225
Central,2013,6,13,22.27078102339541,247
Western,2020,7,28,32.091495244231076,18
Volta,2010,2,10,26.671270757536988,208
Ashanti,2014,10,19,34.75620973938307,204
Ashanti,2023,1,21,26.91127987131124,177
Eastern,2011,3,29,26.135245949878893,29
Northern,2018,1,7,28.92772032775865,32
Bono,2022,11,10,33.855698179382266,201
Eastern,2015,8,31,24.107567399282843,236
North East,2011,7,15,22.83063109036203,49
Western North,2013,2,14,23.167388503712395,201
Northern,2015,6,28,27.77108912336425,6
Central,2010,3,28,21.116801859989728,183
Savannah,2011,4,9,25.648185797667164,112
Western,2013,4,21,26.353738405441387,89
Upper West,2011,10,4,20.09915501933817,70
Oti,2023,2,12,29.557089201038053,63
Upper East,2010,4,2,30.242347945060843,60
Northern,2023,11,27,22.980339952839945,191
Oti,2023,6,30,31.900464801786086,12
Northern,2010,1,21,25.082534497144067,242
Volta,2015,8,17,24.62790225810839,61
Upper East,2017,10,13,34.11004754069917,146
Greater Accra,2016,9,2,28.95308628112904,116
Bono,2019,7,30,34.038477681223576,128
Upper East,2018,8,15,21.06512719735878,188
Ashanti,2014,9,17,20.703362059381842,97
Ahafo,2018,11,21,22.113701513044724,133
Upper West,2016,4,18,31.830413826465694,166
Eastern,2013,4,10,21.330927791199233,124
Savannah,2023,7,11,25.80050092429052,82
Greater Accra,2018,9,11,30.285804228347658,160
Volta,2012,1,4,32.4903710278746,228
Western,2017,6,15,24.105606474745027,5
North East,2023,4,11,30.234975685084798,71
Ahafo,2011,1,31,21.108430686489854,207
Ashanti,2017,3,1,23.87402895172372,198
Western North,2020,7,26,29.679281235847075,75
Savannah,2016,8,21,34.32055861223928,152
Volta,2021,9,18,29.767954237987418,205
Ahafo,2018,10,24,22.931631967921284,88
Ashanti,2022,10,8,26.506505800797623,166
Ahafo,2018,12,6,23.940673301869538,210
Volta,2010,7,17,23.72226714533563,16
Western North,2013,3,15,32.23764688863959,244
Greater Accra,2022,6,18,20.117621494884283,34
Upper West,2016,12,5,27.094003773353947,111
Ashanti,2021,4,13,29.370365026475405,73
Western,2016,1,11,23.028923058813657,27
Eastern,2017,2,7,30.381816287766753,191
Volta,2015,2,10,34.6412935004912,113
Northern,2022,6,27,27.644478046916312,165
North East,2015,10,28,29.29248098924065,214
Eastern,2015,12,9,24.485786207821697,227
Bono,2012,11,5,31.522452275302474,57
Northern,2023,6,7,28.850341269904938,7
Western,2021,12,7,27.801013627888615,156
Ashanti,2013,5,12,34.39814037001952,195
Western North,2015,5,8,31.91014990171621,114
Ashanti,2016,9,19,33.396688548044764,175
Bono,2023,1,11,29.266290571548517,27
Bono,2022,11,26,24.051461323909173,199
Central,2011,2,6,22.04338509330944,21
Savannah,2012,4,8,28.02951179122912,113
Bono,2015,7,23,21.493702222923616,128
Oti,2012,9,1,33.42763147741274,73
Upper East,2016,12,24,32.58281905781898,16
Western North,2021,12,2,26.12254030167465,200
Savannah,2012,9,9,24.887261573393726,243
Savannah,2016,6,3,34.333929712598454,2
Savannah,2022,1,10,31.821941758204957,164
Ashanti,2014,9,28,23.51404331668026,62
Savannah,2014,8,13,27.15932045192138,145
Greater Accra,2010,5,7,22.265057133134917,232
Bono East,2022,9,4,22.020475112347523,139
Savannah,2019,5,17,20.953844067785408,101
Upper East,2016,8,3,21.466578377274796,71
Western North,2018,2,24,29.219792092517732,31
Western North,2013,5,6,33.15900188856547,83
Upper East,2021,7,25,30.557848152244986,246
Western,2020,9,23,33.354774768520514,112
Eastern,2023,10,2,32.153571390735834,207
Savannah,2015,9,16,26.618466780580114,234
Northern,2017,6,15,31.042451321166354,195
Western North,2013,11,21,29.92567479931948,215
Northern,2018,3,27,32.02781793483742,155
Upper East,2016,5,26,21.162766961674713,40
Western,2014,7,7,21.232290910536353,82
Western,2011,1,18,32.31605990072757,51
North East,2014,4,30,23.60002481875113,177
Ahafo,2013,1,28,28.35776050894201,138
North East,2011,7,30,34.23448005002357,74
North East,2011,11,24,30.620313457456085,48
Bono,2021,9,3,21.576428801963125,188
Western North,2022,10,28,29.38360142647165,103
Northern,2022,10,1,30.232368627677133,79
North East,2019,12,11,28.686564828118755,132
Greater Accra,2012,5,7,23.338364507634672,9
Ashanti,2014,9,30,20.262508823476015,5
Eastern,2017,4,29,23.026337748554024,54
Western North,2013,8,25,30.992098042046134,62
Central,2010,3,27,21.689697653776204,79
Eastern,2015,11,13,34.140080445805786,212
Eastern,2016,9,24,31.182597759755687,78
North East,2020,7,29,22.104727604947012,207
Eastern,2019,1,31,21.006578236336004,225
Western,2019,3,18,25.698051107256713,193
Savannah,2012,2,22,34.53377852409315,171
Bono,2017,12,22,22.180828303344594,204
North East,2015,9,17,24.352149646937058,11
Volta,2023,10,28,24.028568718557754,189
North East,2018,3,30,26.866860299395412,81
Bono,2018,3,12,25.64926114599201,222
North East,2022,12,6,20.933599209079993,93
Eastern,2011,10,13,32.21189241310254,69
Volta,2016,5,13,33.51399492226702,15
Oti,2013,2,16,26.7380861301208,87
Volta,2017,4,18,20.232416537147884,214
Bono,2021,8,28,34.303007335398114,185
Western North,2013,5,13,21.39711834976419,217
Ashanti,2016,8,4,20.90201741871069,130
Oti,2013,8,23,23.573067445832304,188
Ashanti,2019,7,3,34.350909750861426,102
Bono East,2021,12,9,34.64190367393792,27
Eastern,2020,1,11,33.2734280936981,123
Western,2022,3,1,23.175162789371353,11
Central,2016,2,18,34.65279490214033,216
Northern,2017,12,1,29.844086714463334,234
Upper East,2022,3,4,30.322655558833688,158
Upper West,2016,12,6,21.80802002968758,65
Savannah,2010,11,8,32.286924460236676,247
Upper West,2012,12,17,33.59412071706683,37
North East,2018,4,1,22.05980556825692,199
Greater Accra,2022,5,1,34.293645620843556,209
Ashanti,2010,2,8,27.873318502200867,225
Central,2015,8,16,29.957174694099265,120
Greater Accra,2010,5,30,30.49812494129365,156
Oti,2022,2,6,34.47893930207877,10
Oti,2019,6,3,27.54925478381911,194
Western North,2015,9,23,34.12159398589173,209
Central,2011,10,18,32.64634732489958,238
Upper West,2012,10,3,30.191123197726007,132
Oti,2018,12,23,22.2854770939377,125
Northern,2018,7,15,20.296488721852505,23
Bono East,2014,6,1,33.159317498254694,250
North East,2021,1,4,34.84727186926562,52
Ahafo,2023,10,19,28.08078996704517,158
Savannah,2018,12,30,31.876579372348147,211
Ashanti,2014,6,14,22.654240917215677,101
Upper East,2019,10,29,24.284917417037857,44
Bono East,2022,2,4,23.707247611856474,246
Volta,2022,3,23,25.67561984091769,242
Bono,2020,9,27,27.55230100998233,29
Ashanti,2012,8,23,32.71904881090065,57
Bono,2018,2,19,21.921126149140605,121
Bono East,2016,6,3,20.11229653293562,10
Volta,2010,1,14,33.176501772720385,5
Western North,2013,7,14,24.105388371371873,172
Greater Accra,2016,7,2,30.624444881941116,137
Upper West,2011,2,25,29.583583334514987,222
Greater Accra,2014,9,21,29.67898595782225,211
Northern,2023,12,19,33.30607265352666,207
Upper West,2011,3,15,30.215823949150078,170
Northern,2011,4,8,23.71156694039986,202
Upper West,2016,3,10,33.52293141658288,52
Savannah,2018,12,2,21.574525810131043,195
Western North,2022,11,23,29.540907440340632,45
Upper West,2011,7,6,29.523363327381915,0
North East,2014,1,31,20.20490715301679,30
Western,2017,9,10,24.281552978557166,216
North East,2010,8,7,24.250176119137322,107
Volta,2016,4,4,31.054050573805824,138
Bono East,2014,2,26,31.41647593423877,28
Ahafo,2013,11,10,31.59438229774823,45
Ashanti,2021,10,25,22.558767661632423,129
Northern,2021,7,9,29.956532687703774,28
Bono East,2016,8,7,22.213618844901337,83
Western,2017,7,7,34.17316112488529,52
Eastern,2015,3,18,21.861528789759156,29
Volta,2020,4,1,29.44555543374002,116
Western North,2019,1,13,28.39999028604193,126
Central,2014,4,28,22.92548879548407,94
Savannah,2023,10,3,20.63687469460297,31
Oti,2015,8,17,21.284287264327475,51
Ashanti,2011,11,11,24.679972762326887,17
Bono East,2012,7,5,33.16197133562673,207
Upper West,2018,11,25,28.788173323245957,22
Bono East,2022,10,13,21.00429697891095,238
Bono,2022,12,21,31.273377881011683,149
Savannah,2021,1,24,34.40181242804189,200
Bono,2014,6,20,32.58273376840491,33
Upper East,2016,7,16,31.762318920306193,135
Ahafo,2013,5,25,22.19041456435282,6
Bono East,2012,5,13,28.389404475032364,88
Eastern,2019,5,4,22.969971779467933,179
Central,2011,9,27,26.804167420125136,175
Northern,2019,4,16,28.725017639905715,224
Eastern,2023,10,1,21.57857353122718,113
Ahafo,2014,3,1,32.39153001963585,51
Upper West,2019,9,5,28.441935927073523,93
Northern,2018,1,11,24.665261426188888,153
Oti,2021,11,13,33.08687007757112,245
Ahafo,2012,7,30,23.907305422522843,230
Ashanti,2022,7,7,34.241724438264164,74
Savannah,2010,12,7,31.94214671178687,85
North East,2020,8,23,30.775347070884425,5
Volta,2023,6,2,20.62425332886566,170
Bono,2021,8,11,26.571002378803406,24
Greater Accra,2014,2,26,25.996311066511513,80
Oti,2023,9,21,26.751584826381805,109
Upper West,2017,5,17,30.7162909265506,142
Ahafo,2012,8,9,26.89049417285135,167
Volta,2023,9,21,28.1306683916297,81
Greater Accra,2013,2,24,21.29778096653991,90
Western,2012,11,3,34.57722711996848,230
Bono,2018,4,21,29.641930385880798,105
Eastern,2014,7,26,22.77074938436034,31
Eastern,2012,9,9,22.17961384733151,40
Bono,2013,8,17,31.211489139677028,79
Northern,2020,1,30,24.413935306797704,205
Savannah,2017,7,23,34.242618483219296,98
Upper West,2019,2,25,32.59768724869461,218
Upper East,2015,6,26,29.27862101859818,41
Volta,2010,2,22,24.148533606300887,238
North East,2021,3,31,30.079704514881797,218
Upper West,2023,4,13,20.876263648015424,19
Bono,2015,4,6,24.967191397646012,24
Central,2010,11,22,30.277264792514558,106
Central,2019,11,2,21.37307801667717,221
Oti,2014,9,16,31.814489251868928,80
Western North,2015,8,27,33.23672704484212,250
Bono East,2018,3,4,32.682695361110284,49
Western North,2021,5,30,32.02725182635085,144
Oti,2012,1,18,29.435539663583306,91
Northern,2022,4,23,34.099560864665676,158
Ashanti,2012,3,13,33.156824094989545,188
Bono,2012,7,15,26.257393883133393,70
Bono East,2023,5,3,20.07669096462206,144
Upper East,2012,3,14,25.168147410299557,11
Central,2019,7,8,29.620891027841388,221
North East,2018,3,10,30.41197506511245,18
Volta,2020,9,1,30.002883080948216,154
Greater Accra,2019,11,5,23.39279781446631,140
Western,2023,11,12,30.956097892814054,241
North East,2012,4,23,24.687192924820597,88
Western North,2011,8,29,21.424149855803133,49
Western North,2012,3,20,30.96469880536391,111
Bono East,2022,4,12,23.539881696501222,150
Ahafo,2017,11,5,33.549453965454845,15
Eastern,2020,5,12,27.339959927770728,184
Bono,2015,10,24,32.1368978235361,186
North East,2015,7,7,25.9961885642606,32
Ashanti,2017,4,24,27.778542848000974,35
Eastern,2014,12,25,34.07652725665192,147
Western,2021,9,5,34.79224122461448,245
Upper West,2018,8,15,24.724998888990452,53
Upper West,2015,9,14,20.497574097351595,211
Upper East,2014,7,31,27.47262045137063,147
Oti,2011,9,20,20.58663452636818,69
Upper East,2018,7,9,28.35433932238029,170
Ashanti,2019,9,13,32.03000046280917,30
Savannah,2010,9,8,31.419934942925764,226
Upper East,2022,7,10,31.993527619276115,117
Central,2011,10,26,23.080781526453354,6
Bono,2022,12,8,33.25985943229814,248
Bono,2011,7,4,28.306433555016515,163
Oti,2010,2,12,31.744944718199402,45
Oti,2019,6,20,22.801844652154355,175
Greater Accra,2015,8,25,24.74344214837312,93
North East,2018,11,28,34.160574961247974,67
Upper East,2022,12,23,21.37908227817759,116
